sido,sigungu,schoolName,schoolCode
인천광역시,옹진군,백령고등학교,230041333
인천광역시,옹진군,연평고등학교,230041336
인천광역시,미추홀구,인천소방고등학교,230052370
인천광역시,미추홀구,인천고등학교,230041380
인천광역시,중구,인천공항고등학교,230041397
인천광역시,미추홀구,인천기계공업고등학교,230052415
인천광역시,중구,인천과학고등학교,230043415
인천광역시,서구,인천디자인고등학교,230052435
인천광역시,남동구,인천남고등학교,230041437
인천광역시,연수구,인천여자고등학교,230041450
인천광역시,남동구,인천예술고등학교,230044467
인천광역시,연수구,인천뷰티예술고등학교,230057475
인천광역시,서구,인천체육고등학교,230042485
인천광역시,중구,인천여자상업고등학교,230053505
인천광역시,옹진군,인천영흥고등학교,230041508
인천광역시,미추홀구,인천전자마이스터고등학교,230052512
인천광역시,중구,인천반도체고등학교,230052520
인천광역시,연수구,인천해양과학고등학교,230054530
인천광역시,연수구,인천바이오과학고등학교,230052535
인천광역시,중구,제물포고등학교,230041555
인천광역시,미추홀구,학익고등학교,230041569
인천광역시,미추홀구,학익여자고등학교,230041583
인천광역시,연수구,인천해송고등학교,230041584
인천광역시,남동구,인천고잔고등학교,230041585
인천광역시,남동구,미추홀외국어고등학교,230045586
인천광역시,계양구,인천효성고등학교,230041591
인천광역시,부평구,인천진산과학고등학교,230043613
인천광역시,부평구,인천영선고등학교,230041614
인천광역시,서구,인천원당고등학교,230041615
인천광역시,중구,광성고등학교,230041623
인천광역시,서구,인천보건고등학교,230053628
인천광역시,강화군,산마을고등학교,230041635
인천광역시,연수구,인천대건고등학교,230041646
인천광역시,서구,대인고등학교,230041652
인천광역시,강화군,덕신고등학교,230041657
인천광역시,동구,동산고등학교,230041669
인천광역시,중구,인일여자고등학교,230041681
인천광역시,동구,재능고등학교,230052684
인천광역시,부평구,명신여자고등학교,230041692
인천광역시,부평구,인천산곡고등학교,230041713
인천광역시,남동구,문일여자고등학교,230041715
인천광역시,연수구,박문여자고등학교,230041738
인천광역시,남동구,인천금융고등학교,230053740
인천광역시,서구,서인천고등학교,230041761
인천광역시,서구,문곡고등학교,230053775
인천광역시,연수구,인천과학예술영재학교,230043777
인천광역시,서구,인천마전고등학교,230041778
인천광역시,부평구,세일고등학교,230041807
인천광역시,서구,인천이음고등학교,230041819
인천광역시,연수구,송도고등학교,230041830
인천광역시,남동구,숭덕여자고등학교,230041853
인천광역시,남동구,신명여자고등학교,230041876
인천광역시,동구,영화국제관광고등학교,230053880
인천광역시,부평구,인천외국어고등학교,230045888
인천광역시,미추홀구,정석항공과학고등학교,230052908
인천광역시,중구,인성여자고등학교,230041922
인천광역시,미추홀구,인하대학교사범대학부속고등학교,230041945
인천광역시,부평구,제일고등학교,230041953
인천광역시,중구,인천중앙여자고등학교,230053964
인천광역시,미추홀구,인항고등학교,230041968
인천광역시,서구,한국주얼리고등학교,230052985
인천광역시,계양구,안남고등학교,230041986
인천광역시,계양구,작전고등학교,230041987
인천광역시,계양구,작전여자고등학교,230041988
인천광역시,연수구,옥련여자고등학교,230041989
인천광역시,서구,가좌고등학교,230041990
인천광역시,부평구,부개고등학교,230041992
인천광역시,남동구,도림고등학교,230041993
인천광역시,부평구,인천부흥고등학교,230041994
인천광역시,연수구,신송고등학교,230041995
인천광역시,남동구,인천만수고등학교,230041996
인천광역시,서구,인천신현고등학교,230041997
인천광역시,남동구,인천남동고등학교,230041998
광주광역시,서구,상무고등학교,240041001
광주광역시,광산구,성덕고등학교,240041004
광주광역시,남구,설월여자고등학교,240041041
광주광역시,북구,전남대학교사범대학부설고등학교,240041050
광주광역시,광산구,운남고등학교,240041102
광주광역시,서구,풍암고등학교,240041103
광주광역시,광산구,첨단고등학교,240041104
광주광역시,북구,광주공업고등학교,240052162
광주광역시,북구,광주과학고등학교,240043182
광주광역시,서구,광주여자고등학교,240041223
광주광역시,북구,광주자연과학고등학교,240051224
광주광역시,동구,광주고등학교,240041240
광주광역시,북구,광주예술고등학교,240044241
광주광역시,광산구,광주자동화설비마이스터고등학교,240057286
광주광역시,광산구,광주소프트웨어마이스터고등학교,240052300
광주광역시,북구,광주제일고등학교,240041305
광주광역시,광산구,광주전자공업고등학교,240052320
광주광역시,북구,광주체육고등학교,240042346
광주광역시,광산구,비아고등학교,240041350
광주광역시,서구,전남고등학교,240041428
광주광역시,광산구,전남공업고등학교,240052472
광주광역시,동구,전남여자고등학교,240041510
광주광역시,광산구,동명고등학교,240041601
광주광역시,북구,고려고등학교,240041612
광주광역시,서구,광덕고등학교,240041624
광주광역시,광산구,보문고등학교,240041638
광주광역시,남구,동일미래과학고등학교,240052645
광주광역시,광산구,명진고등학교,240041649
광주광역시,광산구,광일고등학교,240041660
광주광역시,북구,광주경신여자고등학교,240041672
광주광역시,서구,광주대동고등학교,240041684
광주광역시,남구,광주동성고등학교,240041688
광주광역시,북구,광주동신고등학교,240041696
광주광역시,북구,광주동신여자고등학교,240041708
광주광역시,남구,광주여자상업고등학교,240053732
광주광역시,서구,광주서석고등학교,240041732
광주광역시,남구,광주석산고등학교,240041744
광주광역시,남구,광주수피아여자고등학교,240041756
광주광역시,북구,광주숭일고등학교,240041768
광주광역시,남구,서진여자고등학교,240057777
광주광역시,남구,광주인성고등학교,240041780
광주광역시,북구,금호중앙여자고등학교,240041792
광주광역시,광산구,광주진흥고등학교,240041804
광주광역시,남구,동아여자고등학교,240041807
광주광역시,북구,국제고등학교,240041816
광주광역시,북구,금파공업고등학교,240052821
광주광역시,북구,금호고등학교,240041828
광주광역시,남구,대광여자고등학교,240041840
광주광역시,남구,대성여자고등학교,240041852
광주광역시,남구,송원여자상업고등학교,240053865
광주광역시,남구,문성고등학교,240041876
광주광역시,북구,살레시오고등학교,240041890
광주광역시,동구,살레시오여자고등학교,240041895
광주광역시,북구,서강고등학교,240041900
광주광역시,남구,숭의과학기술고등학교,240052908
광주광역시,남구,송원고등학교,240041912
광주광역시,남구,송원여자고등학교,240041924
광주광역시,광산구,숭덕고등학교,240041930
광주광역시,광산구,정광고등학교,240041948
광주광역시,북구,전남여자상업고등학교,240053952
광주광역시,동구,조선대학교부속고등학교,240041960
광주광역시,동구,조선대학교여자고등학교,240041972
광주광역시,남구,호남삼육고등학교,240041984
광주광역시,서구,상일여자고등학교,240041987
광주광역시,북구,문정여자고등학교,240041988
광주광역시,광산구,장덕고등학교,240041989
광주광역시,광산구,수완고등학교,240041990
광주광역시,북구,빛고을고등학교,240041991
대전광역시,유성구,대전반석고등학교,250041030
대전광역시,유성구,대덕고등학교,250041140
대전광역시,중구,대전고등학교,250041180
대전광역시,유성구,대덕소프트웨어마이스터고등학교,250052186
대전광역시,유성구,대전과학고등학교,250043220
대전광역시,유성구,대전전자디자인고등학교,250052222
대전광역시,서구,대전관저고등학교,250041230
대전광역시,서구,대전둔산여자고등학교,250041240
대전광역시,서구,대전만년고등학교,250041250
대전광역시,유성구,대전도시과학고등학교,250052250
대전광역시,대덕구,대전송촌고등학교,250041255
대전광역시,동구,대전여자고등학교,250041260
대전광역시,유성구,대전전민고등학교,250041265
대전광역시,유성구,대전예술고등학교,250041267
대전광역시,서구,대전둔원고등학교,250041270
대전광역시,유성구,대전지족고등학교,250041275
대전광역시,서구,대전구봉고등학교,250041280
대전광역시,서구,대전외국어고등학교,250045280
대전광역시,유성구,대전노은고등학교,250041290
대전광역시,유성구,대전체육고등학교,250042300
대전광역시,대덕구,동대전고등학교,250041340
대전광역시,동구,대전동신과학고등학교,250043380
대전광역시,중구,충남기계공업고등학교,250052380
대전광역시,대덕구,신탄진고등학교,250041420
대전광역시,유성구,유성고등학교,250041460
대전광역시,서구,충남고등학교,250041500
대전광역시,유성구,유성생명과학고등학교,250051500
대전광역시,중구,충남여자고등학교,250041540
대전광역시,서구,한밭고등학교,250041580
대전광역시,중구,남대전고등학교,250041615
대전광역시,중구,대전대성고등학교,250041630
대전광역시,대덕구,대전생활과학고등학교,250052635
대전광역시,서구,대전대신고등학교,250041645
대전광역시,중구,대전동산고등학교,250041660
대전광역시,동구,계룡디지텍고등학교,250052670
대전광역시,서구,대전제일고등학교,250041675
대전광역시,중구,대전성모여자고등학교,250041690
대전광역시,서구,대전괴정고등학교,250041692
대전광역시,유성구,대전용산고등학교,250041694
대전광역시,중구,대전국제통상고등학교,250053697
대전광역시,중구,대전중앙고등학교,250041705
대전광역시,동구,대전대성여자고등학교,250053706
대전광역시,동구,동아마이스터고등학교,250052720
대전광역시,서구,동방고등학교,250041750
대전광역시,동구,명석고등학교,250041765
대전광역시,동구,보문고등학교,250041780
대전광역시,동구,우송고등학교,250041790
대전광역시,대덕구,대전이문고등학교,250041796
대전광역시,서구,서대전고등학교,250041810
대전광역시,중구,대전여자상업고등학교,250053810
대전광역시,서구,서대전여자고등학교,250041825
대전광역시,서구,서일고등학교,250041840
대전광역시,서구,서일여자고등학교,250041855
대전광역시,중구,대전한빛고등학교,250041870
대전광역시,유성구,유성여자고등학교,250041885
대전광역시,유성구,중일고등학교,250041900
대전광역시,중구,청란여자고등학교,250041915
대전광역시,중구,호수돈여자고등학교,250041930
대전광역시,동구,대전가오고등학교,250041931
대전광역시,서구,대전복수고등학교,250041932
대전광역시,중구,대전신일여자고등학교,250053933
대전광역시,유성구,대전도안고등학교,250041999
울산광역시,북구,강동고등학교,260041001
울산광역시,남구,문수고등학교,260041130
울산광역시,울주군,천상고등학교,260041155
울산광역시,울주군,남창고등학교,260041156
울산광역시,중구,다운고등학교,260041161
울산광역시,동구,남목고등학교,260041171
울산광역시,남구,우신고등학교,260041174
울산광역시,울주군,범서고등학교,260041181
울산광역시,북구,울산동천고등학교,260041184
울산광역시,북구,달천고등학교,260041188
울산광역시,동구,대송고등학교,260041191
울산광역시,남구,무거고등학교,260041195
울산광역시,북구,무룡고등학교,260041198
울산광역시,동구,문현고등학교,260041205
울산광역시,동구,방어진고등학교,260041212
울산광역시,남구,울산공업고등학교,260052235
울산광역시,남구,신정고등학교,260041242
울산광역시,울주군,울산과학고등학교,260043252
울산광역시,울주군,울산상업고등학교,260053280
울산광역시,남구,울산여자고등학교,260041324
울산광역시,울주군,울산미용예술고등학교,260056325
울산광역시,동구,울산생활과학고등학교,260056370
울산광역시,울주군,온산고등학교,260041371
울산광역시,중구,울산중앙고등학교,260041380
울산광역시,중구,울산애니원고등학교,260052390
울산광역시,남구,울산여자상업고등학교,260053415
울산광역시,중구,울산가온고등학교,260041436
울산광역시,북구,울산마이스터고등학교,260052460
울산광역시,남구,학성고등학교,260041492
울산광역시,북구,울산에너지고등학교,260052505
울산광역시,중구,학성여자고등학교,260041548
울산광역시,북구,호계고등학교,260041554
울산광역시,동구,화암고등학교,260041560
울산광역시,남구,울산강남고등학교,260041562
울산광역시,중구,약사고등학교,260041563
울산광역시,울주군,언양고등학교,260041564
울산광역시,울주군,울산산업고등학교,260053565
울산광역시,북구,효정고등학교,260041573
울산광역시,남구,대현고등학교,260041575
울산광역시,중구,함월고등학교,260041577
울산광역시,남구,신선여자고등학교,260041579
울산광역시,남구,삼산고등학교,260041581
울산광역시,북구,울산외국어고등학교,260045611
울산광역시,남구,울산삼일고등학교,260041633
울산광역시,울주군,울산기술공업고등학교,260052650
울산광역시,울주군,울산예술고등학교,260041670
울산광역시,남구,성광여자고등학교,260041699
울산광역시,중구,성신고등학교,260041732
울산광역시,울주군,울산경의고등학교,260041748
울산광역시,중구,울산고등학교,260041765
울산광역시,북구,울산스포츠과학고등학교,260042801
울산광역시,남구,울산제일고등학교,260041831
울산광역시,북구,화봉고등학교,260041855
울산광역시,동구,현대공업고등학교,260052880
울산광역시,동구,현대고등학교,260041897
울산광역시,북구,매곡고등학교,260041900
울산광역시,동구,현대청운고등학교,260041946
세종특별자치시,세종시,세종미래고등학교,270052062
세종특별자치시,세종시,세종예술고등학교,270044073
세종특별자치시,세종시,세종장영실고등학교,270056482
세종특별자치시,세종시,도담고등학교,270041057
세종특별자치시,세종시,세종대성고등학교,270041060
세종특별자치시,세종시,한솔고등학교,270041061
세종특별자치시,세종시,세종국제고등학교,270046064
세종특별자치시,세종시,아름고등학교,270041065
세종특별자치시,세종시,고운고등학교,270041066
세종특별자치시,세종시,두루고등학교,270041067
세종특별자치시,세종시,양지고등학교,270041068
세종특별자치시,세종시,종촌고등학교,270041069
세종특별자치시,세종시,보람고등학교,270041070
세종특별자치시,세종시,세종과학예술영재학교,270043070
세종특별자치시,세종시,소담고등학교,270041071
세종특별자치시,세종시,새롬고등학교,270041072
세종특별자치시,세종시,반곡고등학교,270041074
세종특별자치시,세종시,다정고등학교,270041076
세종특별자치시,세종시,해밀고등학교,270041180
세종특별자치시,세종시,세종여자고등학교,270041058
세종특별자치시,세종시,세종고등학교,270041059
세종특별자치시,세종시,세종캠퍼스고등학교,270041387
경기도,김포시,김포제일고등학교,410041002
경기도,오산시,매홀고등학교,410041003
경기도,수원시,수원칠보고등학교,410041004
경기도,파주시,한빛고등학교,410041005
경기도,광주시,초월고등학교,410041006
경기도,파주시,한민고등학교,410041007
경기도,남양주시,별내고등학교,410041011
경기도,고양시,고양동산고등학교,410041012
경기도,하남시,위례고등학교,410041014
경기도,성남시,위례한빛고등학교,410041015
경기도,화성시,하길고등학교,410041016
경기도,화성시,치동고등학교,410041030
경기도,화성시,화담고등학교,410041042
경기도,고양시,가좌고등학교,410041105
경기도,가평군,가평고등학교,410041107
경기도,남양주시,가운고등학교,410041110
경기도,화성시,동탄국제고등학교,410046110
경기도,고양시,고양국제고등학교,410046111
경기도,수원시,수원외국어고등학교,410045111
경기도,양주시,덕현고등학교,410041111
경기도,파주시,동패고등학교,410041112
경기도,남양주시,마석고등학교,410041113
경기도,성남시,판교고등학교,410041114
경기도,용인시,성복고등학교,410041115
경기도,광명시,운산고등학교,410041116
경기도,수원시,경기과학고등학교,410043116
경기도,수원시,율천고등학교,410041117
경기도,의정부시,경기북과학고등학교,410043117
경기도,수원시,경기대명고등학교,410041118
경기도,이천시,이현고등학교,410041119
경기도,수원시,경기체육고등학교,410042120
경기도,고양시,저현고등학교,410041121
경기도,오산시,세교고등학교,410041122
경기도,부천시,계남고등학교,410041124
경기도,수원시,고색고등학교,410041126
경기도,안산시,고잔고등학교,410041128
경기도,이천시,이천세무고등학교,410053128
경기도,파주시,교하고등학교,410041130
경기도,화성시,이산고등학교,410041131
경기도,과천시,과천고등학교,410041132
경기도,시흥시,군서고등학교,410041134
경기도,고양시,고양고등학교,410051135
경기도,과천시,과천중앙고등학교,410041136
경기도,안양시,관양고등학교,410041138
경기도,안양시,경기게임마이스터고등학교,410052138
경기도,포천시,관인고등학교,410041140
경기도,고양시,고양일고등학교,410041142
경기도,광주시,광남고등학교,410041144
경기도,광명시,광명고등학교,410041148
경기도,광명시,창의경영고등학교,410053152
경기도,광명시,광명북고등학교,410041156
경기도,광주시,곤지암고등학교,410058159
경기도,광주시,광주중앙고등학교,410058163
경기도,광명시,명문고등학교,410041164
경기도,광명시,광문고등학교,410041168
경기도,광주시,광주고등학교,410041169
경기도,구리시,구리고등학교,410041172
경기도,시흥시,군자디지털과학고등학교,410052177
경기도,구리시,구리여자고등학교,410041180
경기도,용인시,구성고등학교,410041183
경기도,파주시,금촌고등학교,410041184
경기도,수원시,광교고등학교,410041187
경기도,화성시,신동고등학교,410041189
경기도,수원시,권선고등학교,410041190
경기도,용인시,기흥고등학교,410041191
경기도,김포시,김포고등학교,410041192
경기도,화성시,나루고등학교,410041193
경기도,군포시,군포e비즈니스고등학교,410053194
경기도,하남시,남한고등학교,410041196
경기도,성남시,늘푸른고등학교,410041197
경기도,남양주시,금곡고등학교,410058198
경기도,김포시,운유고등학교,410041199
경기도,고양시,능곡고등학교,410041200
경기도,김포시,김포과학기술고등학교,410052201
경기도,안산시,단원고등학교,410041204
경기도,용인시,대지고등학교,410041206
경기도,수원시,대평고등학교,410041208
경기도,양주시,덕계고등학교,410041209
경기도,부천시,덕산고등학교,410041211
경기도,수원시,망포고등학교,410041212
경기도,수원시,매원고등학교,410041213
경기도,양주시,덕정고등학교,410041214
경기도,남양주시,도농고등학교,410041215
경기도,부천시,도당고등학교,410041216
경기도,용인시,동백고등학교,410041217
경기도,성남시,돌마고등학교,410041218
경기도,화성시,남양고등학교,410058219
경기도,안양시,동안고등학교,410041220
경기도,화성시,동탄고등학교,410041221
경기도,수원시,매탄고등학교,410041222
경기도,남양주시,남양주고등학교,410052223
경기도,고양시,무원고등학교,410041224
경기도,파주시,문산고등학교,410041228
경기도,화성시,반송고등학교,410041229
경기도,부천시,범박고등학교,410041230
경기도,고양시,백마고등학교,410041232
경기도,고양시,백석고등학교,410041236
경기도,동두천시,동두천외국어고등학교,410045238
경기도,동두천시,동두천중앙고등학교,410058239
경기도,용인시,보라고등학교,410041240
경기도,고양시,백신고등학교,410041244
경기도,고양시,백양고등학교,410041246
경기도,이천시,마장고등학교,410041247
경기도,의왕시,백운고등학교,410041248
경기도,화성시,병점고등학교,410041249
경기도,용인시,보정고등학교,410041250
경기도,파주시,봉일천고등학교,410041251
경기도,부천시,부명고등학교,410041252
경기도,화성시,봉담고등학교,410041253
경기도,파주시,문산제일고등학교,410058254
경기도,양주시,양주고등학교,410041255
경기도,부천시,상동고등학교,410041256
경기도,부천시,부천고등학교,410041260
경기도,안산시,경기모바일과학고등학교,410053264
경기도,화성시,발안바이오과학고등학교,410051266
경기도,부천시,부천북고등학교,410041268
경기도,부천시,부천여자고등학교,410041276
경기도,안양시,부흥고등학교,410041284
경기도,용인시,백암고등학교,410058289
경기도,성남시,분당고등학교,410041292
경기도,성남시,분당중앙고등학교,410041296
경기도,성남시,불곡고등학교,410041298
경기도,부천시,경기국제통상고등학교,410053299
경기도,성남시,성남외국어고등학교,410045300
경기도,부천시,부천공업고등학교,410052303
경기도,김포시,사우고등학교,410041304
경기도,부천시,상원고등학교,410041306
경기도,군포시,산본고등학교,410041308
경기도,부천시,상일고등학교,410041309
경기도,용인시,서원고등학교,410041310
경기도,부천시,부천정보산업고등학교,410053311
경기도,성남시,분당경영고등학교,410053313
경기도,김포시,고촌고등학교,410041314
경기도,화성시,새솔고등학교,410041315
경기도,화성시,서연고등학교,410041316
경기도,군포시,경기폴리텍고등학교,410052317
경기도,남양주시,남양주다산고등학교,410041317
경기도,시흥시,목감고등학교,410041318
경기도,성남시,성남테크노과학고등학교,410052320
경기도,부천시,역곡고등학교,410041321
경기도,김포시,운양고등학교,410041322
경기도,성남시,서현고등학교,410041324
경기도,성남시,분당아람고등학교,410053324
경기도,시흥시,서해고등학교,410041328
경기도,안산시,선부고등학교,410041330
경기도,가평군,설악고등학교,410041332
경기도,시흥시,소래고등학교,410041334
경기도,성남시,성남고등학교,410041340
경기도,고양시,성사고등학교,410041345
경기도,용인시,성지고등학교,410041346
경기도,수원시,수원농생명과학고등학교,410051347
경기도,성남시,성남여자고등학교,410041348
경기도,수원시,수원정보과학고등학교,410052348
경기도,고양시,신일비즈니스고등학교,410053349
경기도,안산시,성안고등학교,410041349
경기도,시흥시,경기스마트고등학교,410052350
경기도,오산시,성호고등학교,410041350
경기도,부천시,송내고등학교,410041351
경기도,부천시,소사고등학교,410041352
경기도,광명시,소하고등학교,410041353
경기도,성남시,수내고등학교,410041354
경기도,군포시,수리고등학교,410041355
경기도,수원시,수성고등학교,410041356
경기도,양평군,지평고등학교,410041358
경기도,구리시,수택고등학교,410041359
경기도,안양시,안양공업고등학교,410052359
경기도,부천시,수주고등학교,410041363
경기도,수원시,수원여자고등학교,410041364
경기도,수원시,수일고등학교,410041365
경기도,용인시,수지고등학교,410041366
경기도,평택시,경기물류고등학교,410053366
경기도,수원시,숙지고등학교,410041367
경기도,부천시,심원고등학교,410041368
경기도,시흥시,시흥고등학교,410041369
경기도,하남시,신장고등학교,410041370
경기도,고양시,안곡고등학교,410041371
경기도,안성시,안성고등학교,410041372
경기도,성남시,양영디지털고등학교,410052373
경기도,시흥시,시흥능곡고등학교,410041374
경기도,시흥시,시흥매화고등학교,410041376
경기도,안산시,신길고등학교,410041378
경기도,안성시,안성여자고등학교,410041380
경기도,안양시,안양고등학교,410041388
경기도,화성시,안화고등학교,410041389
경기도,양주시,양주백석고등학교,410041390
경기도,양평군,양평전자과학고등학교,410052394
경기도,안산시,양지고등학교,410041398
경기도,포천시,송우고등학교,410041400
경기도,양평군,양평고등학교,410058401
경기도,여주시,세종고등학교,410041401
경기도,화성시,예당고등학교,410041405
경기도,수원시,영덕고등학교,410041406
경기도,남양주시,와부고등학교,410041407
경기도,용인시,용인고등학교,410041408
경기도,양주시,옥빛고등학교,410041409
경기도,용인시,용인백현고등학교,410041410
경기도,화성시,와우고등학교,410041412
경기도,여주시,여주자영농업고등학교,410051415
경기도,군포시,용호고등학교,410041416
경기도,오산시,운암고등학교,410041417
경기도,오산시,운천고등학교,410041418
경기도,안산시,원곡고등학교,410041420
경기도,화성시,정현고등학교,410041421
경기도,연천군,연천고등학교,410058422
경기도,부천시,원미고등학교,410041424
경기도,부천시,원종고등학교,410041428
경기도,포천시,영북고등학교,410053429
경기도,시흥시,은행고등학교,410041432
경기도,의정부시,의정부고등학교,410041436
경기도,오산시,오산정보고등학교,410053438
경기도,용인시,처인고등학교,410041439
경기도,용인시,용인바이오고등학교,410051440
경기도,의정부시,의정부여자고등학교,410041444
경기도,고양시,향동고등학교,410041445
경기도,의정부시,부용고등학교,410041446
경기도,이천시,율면고등학교,410041447
경기도,의정부시,의정부공업고등학교,410052450
경기도,구리시,갈매고등학교,410041451
경기도,성남시,이매고등학교,410041452
경기도,용인시,상현고등학교,410041459
경기도,이천시,이천고등학교,410041460
경기도,안산시,상록고등학교,410041463
경기도,이천시,이천제일고등학교,410058464
경기도,남양주시,오남고등학교,410041466
경기도,여주시,이포고등학교,410041468
경기도,안양시,인덕원고등학교,410041469
경기도,구리시,인창고등학교,410041470
경기도,포천시,일동고등학교,410058471
경기도,고양시,일산동고등학교,410041472
경기도,시흥시,장곡고등학교,410041473
경기도,고양시,일산고등학교,410052474
경기도,수원시,장안고등학교,410041474
경기도,이천시,장호원고등학교,410041476
경기도,의왕시,의왕고등학교,410041477
경기도,평택시,이충고등학교,410041478
경기도,고양시,저동고등학교,410041480
경기도,고양시,일산국제컨벤션고등학교,410053485
경기도,고양시,정발고등학교,410041488
경기도,시흥시,정왕고등학교,410041489
경기도,고양시,주엽고등학교,410041492
경기도,용인시,죽전고등학교,410041493
경기도,수원시,조원고등학교,410041494
경기도,고양시,중산고등학교,410041496
경기도,부천시,중원고등학교,410041498
경기도,안성시,일죽고등학교,410051499
경기도,부천시,중흥고등학교,410041500
경기도,남양주시,진건고등학교,410041502
경기도,수원시,천천고등학교,410041503
경기도,수원시,청명고등학교,410041504
경기도,용인시,청덕고등학교,410041506
경기도,양평군,청운고등학교,410041508
경기도,남양주시,청학고등학교,410041509
경기도,안산시,초지고등학교,410041510
경기도,용인시,초당고등학교,410041511
경기도,광명시,충현고등학교,410041512
경기도,안양시,충훈고등학교,410041513
경기도,파주시,적성융합고등학교,410053513
경기도,수원시,태장고등학교,410041514
경기도,구리시,토평고등학교,410041515
경기도,남양주시,퇴계원고등학교,410041516
경기도,남양주시,평내고등학교,410041517
경기도,연천군,전곡고등학교,410058520
경기도,화성시,창의고등학교,410041521
경기도,안양시,평촌고등학교,410041524
경기도,평택시,태광고등학교,410041525
경기도,여주시,점동고등학교,410041527
경기도,평택시,비전고등학교,410041531
경기도,평택시,평택고등학교,410041532
경기도,가평군,조종고등학교,410058534
경기도,고양시,경기영상과학고등학교,410052537
경기도,용인시,포곡고등학교,410041538
경기도,포천시,포천고등학교,410041540
경기도,시흥시,함현고등학교,410041541
경기도,고양시,행신고등학교,410041542
경기도,성남시,한솔고등학교,410041543
경기도,고양시,화수고등학교,410041544
경기도,안성시,죽산고등학교,410058544
경기도,고양시,화정고등학교,410041546
경기도,수원시,화홍고등학교,410041547
경기도,수원시,효원고등학교,410041548
경기도,가평군,청평고등학교,410041555
경기도,군포시,흥진고등학교,410041556
경기도,수원시,수원하이텍고등학교,410052556
경기도,안양시,평촌과학기술고등학교,410052557
경기도,안산시,성포고등학교,410041559
경기도,안양시,평촌경영고등학교,410053559
경기도,평택시,평택마이스터고등학교,410052562
경기도,화성시,이솔고등학교,410041568
경기도,부천시,경기예술고등학교,410044569
경기도,평택시,평택여자고등학교,410058569
경기도,평택시,송탄고등학교,410041576
경기도,포천시,포천일고등학교,410058577
경기도,하남시,하남경영고등학교,410053579
경기도,안산시,송호고등학교,410041580
경기도,의정부시,송현고등학교,410041581
경기도,김포시,하성고등학교,410058583
경기도,이천시,한국도예고등학교,410052584
경기도,하남시,한국애니메이션고등학교,410052585
경기도,화성시,향남고등학교,410041586
경기도,용인시,풍덕고등학교,410041588
경기도,고양시,풍동고등학교,410041589
경기도,김포시,풍무고등학교,410041590
경기도,평택시,현화고등학교,410041591
경기도,용인시,현암고등학교,410041592
경기도,남양주시,호평고등학교,410041593
경기도,의정부시,호원고등학교,410041595
경기도,용인시,용인홍천고등학교,410041596
경기도,이천시,효양고등학교,410041597
경기도,의정부시,효자고등학교,410041599
경기도,고양시,고양외국어고등학교,410045603
경기도,의정부시,경민고등학교,410041605
경기도,고양시,고양예술고등학교,410044607
경기도,의정부시,경민비즈니스고등학교,410053607
경기도,김포시,김포외국어고등학교,410045608
경기도,의정부시,경민IT고등학교,410052608
경기도,안산시,경일관광경영고등학교,410053609
경기도,가평군,청심국제고등학교,410046611
경기도,광주시,경화여자고등학교,410041611
경기도,안산시,경안고등학교,410041612
경기도,성남시,계원예술고등학교,410044615
경기도,광주시,경화여자English Business고등학교,410053618
경기도,과천시,과천여자고등학교,410041620
경기도,고양시,대화고등학교,410041623
경기도,고양시,백송고등학교,410041624
경기도,과천시,과천외국어고등학교,410045625
경기도,의정부시,의정부광동고등학교,410041630
경기도,안산시,부곡고등학교,410041632
경기도,군포시,군포고등학교,410041635
경기도,광명시,경기항공고등학교,410052636
경기도,성남시,낙생고등학교,410041640
경기도,파주시,광탄고등학교,410058642
경기도,여주시,대신고등학교,410041645
경기도,남양주시,덕소고등학교,410041650
경기도,안양시,근명고등학교,410053651
경기도,남양주시,판곡고등학교,410041654
경기도,양주시,한국외식과학고등학교,410056657
경기도,포천시,동남고등학교,410041657
경기도,동두천시,동두천고등학교,410041660
경기도,수원시,동우여자고등학교,410041665
경기도,동두천시,한국문화영상고등학교,410053668
경기도,수원시,동원동우고등학교,410041670
경기도,파주시,심학고등학교,410041672
경기도,김포시,장기고등학교,410041673
경기도,남양주시,동화고등학교,410041675
경기도,화성시,두레자연고등학교,410041676
경기도,안양시,백영고등학교,410041677
경기도,평택시,동일공업고등학교,410052678
경기도,수원시,매향여자정보고등학교,410053688
경기도,성남시,분당대진고등학교,410041690
경기도,파주시,문산수억고등학교,410058690
경기도,동두천시,한빛누리고등학교,410041695
경기도,화성시,비봉고등학교,410058702
경기도,수원시,곡정고등학교,410041703
경기도,화성시,한백고등학교,410041704
경기도,파주시,삼광고등학교,410041705
경기도,의정부시,상우고등학교,410041706
경기도,화성시,삼괴고등학교,410041708
경기도,구리시,서울삼육고등학교,410041710
경기도,안양시,성문고등학교,410041714
경기도,수원시,중앙기독고등학교,410041716
경기도,안산시,대부고등학교,410041718
경기도,수원시,삼일공업고등학교,410052720
경기도,성남시,성일고등학교,410041725
경기도,수원시,삼일고등학교,410053726
경기도,성남시,동광고등학교,410041730
경기도,하남시,감일고등학교,410041734
경기도,고양시,세원고등학교,410041735
경기도,부천시,소명여자고등학교,410041740
경기도,고양시,신원고등학교,410041744
경기도,성남시,성보경영고등학교,410053744
경기도,성남시,송림고등학교,410041745
경기도,평택시,라온고등학교,410041750
경기도,파주시,운정고등학교,410041753
경기도,화성시,홍익디자인고등학교,410052755
경기도,성남시,성일정보고등학교,410053759
